id,identifier,trip_date,vehicle_id,driver_id
1392051,GB Palya,01/27/23,1000233,1000263
1392056,Marathalli,01/27/23,1000279,1000431
1392005,Arekere,01/27/23,1000233,1000263
1392006,Begur,01/27/23,1000233,1000263
1392007,Begur,01/26/23,1000233,1000263
1392008,GB Palya,01/27/23,1000233,1000263
1392009,Hebbal,01/27/23,1000108,1000296
1392010,Hebbal,01/26/23,1000108,1000296
1392011,Jayadeva,01/26/23,1000233,1000263
1392012,Kammanahalli,01/27/23,1000108,1000296
1392013,Kammanahalli,01/27/23,1000108,1000296
1392014,Kudulu,01/27/23,1000233,1000263
1392015,Kundanahalli,01/27/23,1000279,1000431
1392016,Kundanahalli,01/26/23,1000225,1000372
1392017,Marathalli,01/27/23,1000279,1000431
1392018,MG Road,01/27/23,1000225,1000372
1392019,T C Palya,01/27/23,1000108,1000296
1392020,T C Palya,01/26/23,1000225,1000372
1392021,Varthur,01/27/23,1000108,1000296
1392043,Doddanakundi,01/27/23,1000108,1000296
1392055,Marathalli,01/26/23,1000279,1000431
1392204,Whitefield,01/27/23,1000176,1000301
1391988,Arekere,01/26/23,1000233,1000263
1391989,Begur,01/26/23,1000233,1000263
1391990,Begur,01/25/23,1000233,1000263
1391991,GB Palya,01/26/23,1000233,1000263
1391992,Hebbal,01/26/23,1000108,1000296
1391993,Hebbal,01/25/23,1000108,1000296
1391994,Jayadeva,01/25/23,1000233,1000263
1391995,Kammanahalli,01/26/23,1000108,1000296
1391996,Kammanahalli,01/26/23,1000108,1000296
1391997,Kudulu,01/26/23,1000233,1000263
1391998,Kundanahalli,01/26/23,1000279,1000431
1391999,Kundanahalli,01/25/23,1000108,1000296
1392000,Marathalli,01/26/23,1000279,1000431
1392001,MG Road,01/26/23,1000225,1000372
1392002,T C Palya,01/26/23,1000108,1000296
1392003,T C Palya,01/25/23,1000225,1000372
1392004,Varthur,01/26/23,1000225,1000372
1392042,ITC Hotel To Office,01/26/23,1000108,1000296
1392050,GB Palya,01/25/23,1000233,1000263
1392054,Marathalli,01/25/23,1000279,1000431
1392203,Whitefield,01/26/23,1000176,1000301
1391971,Arekere,01/25/23,1000233,1000263
1391972,Begur,01/25/23,1000233,1000263
1391973,Begur,01/24/23,1000233,1000263
1391974,GB Palya,01/25/23,1000233,1000263
1391975,Hebbal,01/25/23,1000108,1000296
1391976,Hebbal,01/24/23,1000108,1000296
1391977,Jayadeva,01/24/23,1000233,1000263
1391978,Kammanahalli,01/25/23,1000108,1000296
1391979,Kammanahalli,01/25/23,1000108,1000296
1391980,Kudulu,01/25/23,1000233,1000263
1391981,Kundanahalli,01/25/23,1000108,1000296
1391982,Kundanahalli,01/24/23,1000108,1000296
1391983,Marathalli,01/25/23,1000279,1000431
1391984,MG Road,01/25/23,1000225,1000372
1391985,T C Palya,01/25/23,1000108,1000296
1391986,T C Palya,01/24/23,1000225,1000372
1391987,Varthur,01/25/23,1000108,1000296
1392041,KIA To ITC Hotel,01/25/23,1000108,1000296
1392048,HSR Layout,01/25/23,1000233,1000263
1392049,GB Palya,01/24/23,1000233,1000263
1392053,Marathalli,01/24/23,1000279,1000431
1391954,Arekere,01/24/23,1000233,1000263
1391955,Begur,01/24/23,1000233,1000263
1391956,Begur,01/23/23,1000233,1000263
1391957,GB Palya,01/24/23,1000233,1000263
1391958,Hebbal,01/24/23,1000108,1000296
1391959,Hebbal,01/23/23,1000108,1000296
1391960,Jayadeva,01/23/23,1000233,1000263
1391961,Kammanahalli,01/24/23,1000108,1000296
1391962,Kammanahalli,01/24/23,1000225,1000372
1391963,Kudulu,01/24/23,1000233,1000263
1391964,Kundanahalli,01/24/23,1000108,1000296
1391965,Kundanahalli,01/23/23,1000108,1000296
1391966,Marathalli,01/24/23,1000279,1000431
1391967,MG Road,01/24/23,1000225,1000372
1391968,T C Palya,01/24/23,1000108,1000296
1391969,T C Palya,01/23/23,1000225,1000372
1391970,Varthur,01/24/23,1000108,1000296
1392039,Yelahanka,01/24/23,1000108,1000296
1392040,Nagharbavi,01/24/23,1000108,1000296
1392046,HSR Layout,01/24/23,1000233,1000263
1392047,GB Palya,01/23/23,1000233,1000263
1392052,Marathalli,01/23/23,1000279,1000431
1392202,Whitefield,01/24/23,1000176,1000301
1391937,Arekere,01/23/23,1000233,1000263
1391938,Begur,01/23/23,1000233,1000263
1391939,Begur,01/22/23,1000233,1000263
1391940,GB Palya,01/23/23,1000233,1000263
1391941,Hebbal,01/23/23,1000108,1000296
1391942,Hebbal,01/22/23,1000108,1000296
1391943,Jayadeva,01/22/23,1000233,1000263
1391944,Kammanahalli,01/23/23,1000108,1000296
1391945,Kammanahalli,01/23/23,1000108,1000296
1391946,Kudulu,01/23/23,1000233,1000263
1391947,Kundanahalli,01/23/23,1000108,1000296
1391948,Kundanahalli,01/22/23,1000225,1000372
1391949,Marathalli,01/23/23,1000279,1000431
1391950,MG Road,01/23/23,1000225,1000372
1391951,T C Palya,01/23/23,1000108,1000296
1391952,T C Palya,01/22/23,1000225,1000372
1391953,Varthur,01/23/23,1000108,1000296
1392045,HSR Layout,01/23/23,1000233,1000263
1392201,Whitefield,01/23/23,1000176,1000301
1391914,Arekere,01/21/23,1000233,1000263
1391915,Begur,01/21/23,1000233,1000263
1391916,Begur,01/20/23,1000233,1000263
1391917,GB Palya,01/21/23,1000233,1000263
1391918,GB Palya,01/20/23,1000233,1000263
1391919,Hebbal,01/21/23,1000108,1000296
1391920,Hebbal,01/20/23,1000108,1000296
1391921,Jayadeva,01/20/23,1000233,1000263
1391922,Kammanahalli,01/21/23,1000108,1000296
1391923,Kudulu,01/21/23,1000233,1000263
1391924,Kundanahalli,01/21/23,1000265,1000417
1391925,Kundanahalli,01/20/23,1000281,1000433
1391926,Marathalli,01/21/23,1000278,1000430
1391927,Marathalli,01/20/23,1000279,1000431
1391928,MG Road,01/21/23,1000225,1000372
1391929,T C Palya,01/21/23,1000108,1000296
1391930,T C Palya,01/20/23,1000225,1000372
1391931,Varthur,01/21/23,1000225,1000372
1391896,Arekere,01/20/23,1000233,1000263
1391897,Begur,01/20/23,1000233,1000263
1391898,Begur,01/19/23,1000233,1000263
1391899,GB Palya,01/20/23,1000233,1000263
1391900,GB Palya,01/19/23,1000233,1000263
1391901,Hebbal,01/20/23,1000108,1000296
1391902,Hebbal,01/19/23,1000108,1000296
1391903,Jayadeva,01/19/23,1000233,1000263
1391904,Kammanahalli,01/20/23,1000108,1000296
1391905,Kudulu,01/20/23,1000233,1000263
1391906,Kundanahalli,01/20/23,1000279,1000431
1391907,Kundanahalli,01/19/23,1000279,1000431
1391908,Marathalli,01/20/23,1000279,1000431
1391909,Marathalli,01/19/23,1000279,1000431
1391910,MG Road,01/20/23,1000225,1000372
1391911,T C Palya,01/20/23,1000108,1000296
1391912,T C Palya,01/19/23,1000225,1000372
1391913,Varthur,01/20/23,1000108,1000296
1392200,Whitefield,01/20/23,1000176,1000301
1391878,Arekere,01/19/23,1000233,1000263
1391879,Begur,01/19/23,1000233,1000263
1391880,Begur,01/18/23,1000233,1000263
1391881,GB Palya,01/19/23,1000233,1000263
1391882,GB Palya,01/18/23,1000233,1000263
1391883,Hebbal,01/19/23,1000108,1000296
1391884,Hebbal,01/18/23,1000108,1000296
1391885,Jayadeva,01/18/23,1000233,1000263
1391886,Kammanahalli,01/19/23,1000225,1000372
1391887,Kudulu,01/19/23,1000233,1000263
1391888,Kundanahalli,01/19/23,1000279,1000431
1391889,Kundanahalli,01/18/23,1000279,1000431
1391890,Marathalli,01/19/23,1000279,1000431
1391891,Marathalli,01/18/23,1000279,1000431
1391892,MG Road,01/19/23,1000225,1000372
1391893,T C Palya,01/19/23,1000108,1000296
1391894,T C Palya,01/18/23,1000225,1000372
1391895,Varthur,01/19/23,1000108,1000296
1391934,Kammanahalli,01/19/23,1000108,1000296
1391936,JP Nagar,01/19/23,1000233,1000263
1392199,Whitefield,01/19/23,1000176,1000301
1391860,Arekere,01/18/23,1000233,1000263
1391861,Begur,01/18/23,1000233,1000263
1391862,Begur,01/17/23,1000233,1000263
1391863,GB Palya,01/18/23,1000233,1000263
1391864,GB Palya,01/17/23,1000233,1000263
1391865,Hebbal,01/18/23,1000108,1000296
1391866,Hebbal,01/17/23,1000108,1000296
1391867,Jayadeva,01/17/23,1000233,1000263
1391868,Kammanahalli,01/18/23,1000108,1000296
1391869,Kudulu,01/18/23,1000233,1000263
1391870,Kundanahalli,01/18/23,1000279,1000431
1391871,Kundanahalli,01/17/23,1000279,1000431
1391872,Marathalli,01/18/23,1000279,1000431
1391873,Marathalli,01/17/23,1000279,1000431
1391874,MG Road,01/18/23,1000225,1000372
1391875,T C Palya,01/18/23,1000108,1000296
1391876,T C Palya,01/17/23,1000225,1000372
1391877,Varthur,01/18/23,1000225,1000372
1391933,Kammanahalli,01/18/23,1000108,1000296
1391935,BTM Layout,01/18/23,1000233,1000263
1392198,Whitefield,01/18/23,1000176,1000301
1391842,Arekere,01/17/23,1000233,1000263
1391843,Begur,01/17/23,1000233,1000263
1391844,Begur,01/16/23,1000233,1000263
1391845,GB Palya,01/17/23,1000233,1000263
1391846,GB Palya,01/16/23,1000233,1000263
1391847,Hebbal,01/17/23,1000108,1000296
1391848,Hebbal,01/16/23,1000108,1000296
1391849,Jayadeva,01/16/23,1000233,1000263
1391850,Kammanahalli,01/17/23,1000108,1000296
1391851,Kudulu,01/17/23,1000233,1000263
1391852,Kundanahalli,01/17/23,1000279,1000431
1391853,Kundanahalli,01/16/23,1000225,1000372
1391854,Marathalli,01/17/23,1000279,1000431
1391855,Marathalli,01/16/23,1000278,1000430
1391856,MG Road,01/17/23,1000225,1000372
1391857,T C Palya,01/17/23,1000108,1000296
1391858,T C Palya,01/16/23,1000225,1000372
1391859,Varthur,01/17/23,1000225,1000372
1391932,Kammanahalli,01/17/23,1000108,1000296
1392197,Whitefield,01/17/23,1000176,1000301
1391824,Arekere,01/16/23,1000233,1000263
1391825,Begur,01/16/23,1000233,1000263
1391826,Begur,01/15/23,1000233,1000263
1391827,GB Palya,01/16/23,1000233,1000263
1391828,GB Palya,01/15/23,1000233,1000263
1391829,Hebbal,01/16/23,1000108,1000296
1391830,Hebbal,01/15/23,1000108,1000296
1391831,Jayadeva,01/15/23,1000233,1000263
1391832,Kammanahalli,01/16/23,1000225,1000372
1391833,Kudulu,01/16/23,1000233,1000263
1391834,Kundanahalli,01/16/23,1000108,1000296
1391835,Kundanahalli,01/15/23,1000265,1000417
1391836,Marathalli,01/16/23,1000278,1000430
1391837,Marathalli,01/15/23,1000278,1000430
1391838,MG Road,01/16/23,1000225,1000372
1391839,T C Palya,01/16/23,1000108,1000296
1391840,T C Palya,01/15/23,1000225,1000372
1391841,Varthur,01/16/23,1000225,1000372
1392196,Whitefield,01/16/23,1000176,1000301
1391788,Arekere,01/14/23,1000233,1000263
1391789,B Narayanpura,01/14/23,1000278,1000430
1391790,B Narayanpura,01/13/23,1000278,1000430
1391791,Begur,01/14/23,1000233,1000263
1391792,Begur,01/13/23,1000233,1000263
1391793,Devrachikanalli,01/14/23,1000233,1000263
1391794,Doddanakundi,01/14/23,1000265,1000417
1391795,Doddanakundi,01/13/23,1000265,1000417
1391796,GB Palya,01/14/23,1000233,1000263
1391797,GB Palya,01/13/23,1000233,1000263
1391798,Hebbal,01/14/23,1000108,1000296
1391799,Hebbal,01/13/23,1000108,1000296
1391800,Jayadeva,01/14/23,1000233,1000263
1391801,Kammanahalli,01/14/23,1000108,1000296
1391802,Kudulu,01/14/23,1000233,1000263
1391803,Kundanahalli,01/14/23,1000265,1000417
1391804,Kundanahalli,01/13/23,1000225,1000372
1391805,Marathalli,01/14/23,1000279,1000431
1391806,Marathalli,01/13/23,1000278,1000430
1391807,T C Palya,01/14/23,1000108,1000296
1391808,T C Palya,01/13/23,1000108,1000296
1391823,Jayadeva,01/13/23,1000233,1000263
1391767,Arekere,01/13/23,1000233,1000263
1391768,B Narayanpura,01/13/23,1000278,1000430
1391769,B Narayanpura,01/12/23,1000278,1000430
1391770,Begur,01/13/23,1000233,1000263
1391771,Begur,01/12/23,1000233,1000263
1391772,Devrachikanalli,01/13/23,1000233,1000263
1391773,Doddanakundi,01/13/23,1000265,1000417
1391774,Doddanakundi,01/12/23,1000265,1000417
1391775,GB Palya,01/13/23,1000233,1000263
1391776,GB Palya,01/12/23,1000233,1000263
1391777,Hebbal,01/13/23,1000108,1000296
1391778,Hebbal,01/12/23,1000108,1000296
1391779,Jayadeva,01/13/23,1000233,1000263
1391780,Kammanahalli,01/13/23,1000225,1000372
1391781,Kudulu,01/13/23,1000233,1000263
1391782,Kundanahalli,01/13/23,1000108,1000296
1391783,Kundanahalli,01/12/23,1000108,1000296
1391784,Marathalli,01/13/23,1000278,1000430
1391785,Marathalli,01/12/23,1000278,1000430
1391786,T C Palya,01/13/23,1000108,1000296
1391787,T C Palya,01/12/23,1000225,1000372
1391822,Varthur,01/13/23,1000108,1000296
1391479,Hebbal,01/11/23,1000108,1000296
1391480,Kundalahalli,01/11/23,1000108,1000296
1391481,Hebbal,01/12/23,1000108,1000296
1391482,TC Palya,01/12/23,1000108,1000296
1391483,Kundalahalli,01/12/23,1000108,1000296
1391484,Kammanahalli,01/12/23,1000108,1000296
1391746,Arekere,01/12/23,1000233,1000263
1391747,B Narayanpura,01/12/23,1000278,1000430
1391748,B Narayanpura,01/11/23,1000278,1000430
1391749,Begur,01/12/23,1000233,1000263
1391750,Begur,01/11/23,1000233,1000263
1391751,Devrachikanalli,01/12/23,1000233,1000263
1391752,Doddanakundi,01/12/23,1000265,1000417
1391753,Doddanakundi,01/11/23,1000265,1000417
1391754,GB Palya,01/12/23,1000233,1000263
1391755,GB Palya,01/11/23,1000233,1000263
1391756,Hebbal,01/12/23,1000108,1000296
1391757,Hebbal,01/11/23,1000108,1000296
1391758,Jayadeva,01/12/23,1000233,1000263
1391759,Kammanahalli,01/12/23,1000108,1000296
1391760,Kudulu,01/12/23,1000233,1000263
1391761,Kundanahalli,01/12/23,1000108,1000296
1391762,Kundanahalli,01/11/23,1000108,1000296
1391763,Marathalli,01/12/23,1000278,1000430
1391764,Marathalli,01/11/23,1000278,1000430
1391765,T C Palya,01/12/23,1000108,1000296
1391766,T C Palya,01/11/23,1000225,1000372
1391819,Varthur,01/12/23,1000225,1000372
1391820,MG Road,01/12/23,1000225,1000372
1391821,Jayadeva,01/11/23,1000233,1000263
1391475,Hebbal,01/10/23,1000108,1000296
1391476,Hebbal,01/11/23,1000108,1000296
1391477,TC Palya,01/11/23,1000108,1000296
1391478,Kundalahalli,01/11/23,1000108,1000296
1391725,Arekere,01/11/23,1000233,1000263
1391726,B Narayanpura,01/11/23,1000278,1000430
1391727,B Narayanpura,01/10/23,1000278,1000430
1391728,Begur,01/11/23,1000233,1000263
1391729,Begur,01/10/23,1000233,1000263
1391730,Devrachikanalli,01/11/23,1000233,1000263
1391731,Doddanakundi,01/11/23,1000265,1000417
1391732,Doddanakundi,01/10/23,1000265,1000417
1391733,GB Palya,01/11/23,1000233,1000263
1391734,GB Palya,01/10/23,1000233,1000263
1391735,Hebbal,01/11/23,1000108,1000296
1391736,Hebbal,01/10/23,1000108,1000296
1391737,Jayadeva,01/11/23,1000233,1000263
1391738,Kammanahalli,01/11/23,1000225,1000372
1391739,Kudulu,01/11/23,1000233,1000263
1391740,Kundanahalli,01/11/23,1000108,1000296
1391741,Kundanahalli,01/10/23,1000265,1000417
1391742,Marathalli,01/11/23,1000278,1000430
1391743,Marathalli,01/10/23,1000278,1000430
1391744,T C Palya,01/11/23,1000108,1000296
1391745,T C Palya,01/10/23,1000225,1000372
1391816,Jayadeva,01/10/23,1000233,1000263
1391817,Varthur,01/11/23,1000225,1000372
1391818,MG Road,01/11/23,1000225,1000372
1392195,Whitefield,01/11/23,1000176,1000301
1391471,Hebbal,01/09/23,1000108,1000296
1391472,Hebbal,01/10/23,1000108,1000296
1391473,TC Palya,01/10/23,1000108,1000296
1391474,Kammanahalli,01/10/23,1000108,1000296
1391704,Arekere,01/10/23,1000233,1000263
1391705,B Narayanpura,01/10/23,1000278,1000430
1391706,B Narayanpura,01/09/23,1000278,1000430
1391707,Begur,01/10/23,1000233,1000263
1391708,Begur,01/09/23,1000233,1000263
1391709,Devrachikanalli,01/10/23,1000233,1000263
1391710,Doddanakundi,01/10/23,1000265,1000417
1391711,Doddanakundi,01/09/23,1000265,1000417
1391712,GB Palya,01/10/23,1000233,1000263
1391713,GB Palya,01/09/23,1000233,1000263
1391714,Hebbal,01/10/23,1000108,1000296
1391715,Hebbal,01/09/23,1000108,1000296
1391716,Jayadeva,01/10/23,1000233,1000263
1391717,Kammanahalli,01/10/23,1000108,1000296
1391718,Kudulu,01/10/23,1000233,1000263
1391719,Kundanahalli,01/10/23,1000265,1000417
1391720,Kundanahalli,01/09/23,1000265,1000417
1391721,Marathalli,01/10/23,1000278,1000430
1391722,Marathalli,01/09/23,1000278,1000430
1391723,T C Palya,01/10/23,1000108,1000296
1391724,T C Palya,01/09/23,1000225,1000372
1391811,MG Road,01/10/23,1000225,1000372
1391812,Varthur,01/10/23,1000225,1000372
1391813,Kammanahalli,01/10/23,1000108,1000296
1391814,Jayadeva,01/09/23,1000233,1000263
1391815,Kudulu,01/10/23,1000233,1000263
1392194,Whitefield,01/10/23,1000176,1000301
1391469,Hebbal,01/09/23,1000108,1000296
1391470,TC Palya,01/09/23,1000108,1000296
1391683,Arekere,01/09/23,1000233,1000263
1391684,B Narayanpura,01/09/23,1000278,1000430
1391685,B Narayanpura,01/08/23,1000278,1000430
1391686,Begur,01/09/23,1000233,1000263
1391687,Begur,01/08/23,1000233,1000263
1391688,Devrachikanalli,01/09/23,1000233,1000263
1391689,Doddanakundi,01/09/23,1000265,1000417
1391690,Doddanakundi,01/08/23,1000265,1000417
1391691,GB Palya,01/09/23,1000233,1000263
1391692,GB Palya,01/08/23,1000233,1000263
1391693,Hebbal,01/09/23,1000108,1000296
1391694,Hebbal,01/08/23,1000108,1000296
1391695,Jayadeva,01/09/23,1000233,1000263
1391696,Kammanahalli,01/09/23,1000108,1000296
1391697,Kudulu,01/09/23,1000233,1000263
1391698,Kundanahalli,01/09/23,1000265,1000417
1391699,Kundanahalli,01/08/23,1000265,1000417
1391700,Marathalli,01/09/23,1000278,1000430
1391701,Marathalli,01/08/23,1000279,1000431
1391702,T C Palya,01/09/23,1000108,1000296
1391703,T C Palya,01/08/23,1000108,1000296
1391809,Kudulu,01/09/23,1000265,1000417
1391810,Varthur,01/09/23,1000225,1000372
1392193,Whitefield,01/09/23,1000176,1000301
1391468,TC Palya,01/06/23,1000108,1000296
1391643,B Narayanpura,01/07/23,1000278,1000430
1391644,B Narayanpura,01/06/23,1000278,1000430
1391645,Begur,01/07/23,1000233,1000263
1391646,Begur,01/06/23,1000233,1000263
1391647,Doddanakundi,01/07/23,1000108,1000296
1391648,Doddanakundi,01/06/23,1000265,1000417
1391649,GB Palya,01/07/23,1000233,1000263
1391650,GB Palya,01/06/23,1000233,1000263
1391651,Hebbal,01/07/23,1000108,1000296
1391652,Hebbal,01/06/23,1000108,1000296
1391653,Hoodi,01/07/23,1000176,1000301
1391654,Hoodi,01/06/23,1000176,1000301
1391655,Jayadeva,01/07/23,1000233,1000263
1391656,Jayanagar,01/06/23,1000233,1000263
1391657,Kaikondrahalli,01/07/23,1000231,1000382
1391658,Kaikondrahalli,01/06/23,1000231,1000382
1391659,Kammanahalli,01/07/23,1000225,1000372
1391660,Kudulu,01/07/23,1000233,1000263
1391661,Kundanahalli,01/07/23,1000108,1000296
1391662,Kundanahalli,01/06/23,1000265,1000417
1391663,Marathalli,01/07/23,1000279,1000431
1391664,Marathalli,01/06/23,1000279,1000431
1391665,MG Road,01/07/23,1000225,1000372
1391666,Sarjapura Road,01/07/23,1000280,1000432
1391667,T C Palya,01/07/23,1000231,1000382
1391668,T C Palya,01/06/23,1000108,1000296
1391669,Thippasandra,01/07/23,1000108,1000296
1391670,Udayanagar,01/07/23,1000281,1000433
1391671,Udayanagar,01/06/23,1000281,1000433
1391672,Varthur,01/07/23,1000108,1000296
1391673,Whitefield,01/07/23,1000199,1000337
1391674,Whitefield,01/07/23,1000199,1000337
1391465,TC Palya,01/05/23,1000108,1000296
1391466,TC Palya,01/06/23,1000108,1000296
1391467,Kammanahalli,01/06/23,1000108,1000296
1391611,B Narayanpura,01/06/23,1000278,1000430
1391612,B Narayanpura,01/05/23,1000278,1000430
1391613,Begur,01/06/23,1000233,1000263
1391614,Begur,01/05/23,1000233,1000263
1391615,Doddanakundi,01/06/23,1000265,1000417
1391616,Doddanakundi,01/05/23,1000265,1000417
1391617,GB Palya,01/06/23,1000233,1000263
1391618,GB Palya,01/05/23,1000233,1000263
1391619,Hebbal,01/06/23,1000108,1000296
1391620,Hebbal,01/05/23,1000108,1000296
1391621,Hoodi,01/06/23,1000176,1000301
1391622,Hoodi,01/05/23,1000176,1000301
1391623,Jayadeva,01/06/23,1000233,1000263
1391624,Jayanagar,01/05/23,1000233,1000263
1391625,Kaikondrahalli,01/06/23,1000231,1000382
1391626,Kaikondrahalli,01/05/23,1000231,1000382
1391627,Kammanahalli,01/06/23,1000108,1000296
1391628,Kudulu,01/06/23,1000233,1000263
1391629,Kundanahalli,01/06/23,1000265,1000417
1391630,Kundanahalli,01/05/23,1000265,1000417
1391631,Marathalli,01/06/23,1000279,1000431
1391632,Marathalli,01/05/23,1000279,1000431
1391633,MG Road,01/06/23,1000225,1000372
1391634,Sarjapura Road,01/06/23,1000280,1000432
1391635,T C Palya,01/06/23,1000108,1000296
1391636,T C Palya,01/05/23,1000108,1000296
1391637,Thippasandra,01/06/23,1000108,1000296
1391638,Udayanagar,01/06/23,1000281,1000433
1391639,Udayanagar,01/05/23,1000281,1000433
1391640,Varthur,01/06/23,1000108,1000296
1391641,Whitefield,01/06/23,1000199,1000337
1391642,Whitefield,01/06/23,1000199,1000337
1392192,Whitefield,01/06/23,1000176,1000301
1391460,Hebbal,01/04/23,1000108,1000296
1391461,TC Palya,01/04/23,1000108,1000296
